Timestep: 500000
N: 8
star 0 6.9634e+08
-580.742293, 41182.625310, 32.850296
-603.677833, 41313.171195, 32.724695
-626.750797, 41443.936137, 32.598041
-649.961523, 41574.920092, 32.470333
-673.310355, 41706.123015, 32.341569
-696.797634, 41837.544862, 32.211745
-720.423700, 41969.185585, 32.080862
-744.188895, 42101.045139, 31.948915
-768.093561, 42233.123477, 31.815903
-792.138037, 42365.420551, 31.681825
-816.322667, 42497.936313, 31.546677
-840.647789, 42630.670714, 31.410459
-865.113746, 42763.623704, 31.273167
-889.720878, 42896.795234, 31.134800
-914.469525, 43030.185253, 30.995355
-939.360029, 43163.793710, 30.854832
-964.392731, 43297.620552, 30.713226
-989.567970, 43431.665728, 30.570537
-1014.886087, 43565.929185, 30.426763
-1040.347422, 43700.410868, 30.281900
-1065.952317, 43835.110724, 30.135948
-1091.701110, 43970.028697, 29.988904
-1117.594142, 44105.164733, 29.840766
-1143.631754, 44240.518775, 29.691532
-1169.814285, 44376.090767, 29.541200
-1196.142074, 44511.880652, 29.389768
-1222.615463, 44647.888372, 29.237234
-1249.234790, 44784.113867, 29.083595
-1276.000395, 44920.557081, 28.928851
-1302.912618, 45057.217952, 28.772998
-1329.971798, 45194.096421, 28.616034
-1357.178274, 45331.192427, 28.457958
-1384.532386, 45468.505909, 28.298768
-1412.034472, 45606.036804, 28.138461
-1439.684873, 45743.785051, 27.977035
-1467.483926, 45881.750586, 27.814489
-1495.431970, 46019.933345, 27.650821
-1523.529345, 46158.333265, 27.486027
-1551.776389, 46296.950279, 27.320107
-1580.173441, 46435.784324, 27.153058
-1608.720838, 46574.835332, 26.984878
-1637.418920, 46714.103238, 26.815565
-1666.268024, 46853.587974, 26.645118
-1695.268489, 46993.289471, 26.473533
-1724.420652, 47133.207663, 26.300810
-1753.724852, 47273.342479, 26.126945
-1783.181426, 47413.693851, 25.951938
-1812.790712, 47554.261708, 25.775785
-1842.553047, 47695.045979, 25.598486
-1872.468770, 47836.046593, 25.420037
-1902.538217, 47977.263478, 25.240437
-1932.761725, 48118.696563, 25.059684
